"","#0F4A9C","#53f1fc","#635547","#67000d","#7F6874","#8870ad","#90BF75","#9e6762","#C594BF","#DABE99","#DFCDE4","#EF5A9D","#cc7818","#d6616b","#ffad1e","#ffd854"
"Pfkfb1",3,0,10,0,4,3,6,1,25,12,4,5,5,2,0,3
"Pfkfb3",0,4,33,1,5,9,36,4,70,35,11,2,9,2,0,17
"Pfkfb4",0,1,1,1,1,0,3,0,9,1,4,3,1,0,0,3
"Pfkm",2,4,43,1,0,8,41,3,32,22,7,9,11,8,1,11
"Pfn2",10,2,47,0,3,7,37,2,37,26,10,17,11,0,0,7
"Pfn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pfn4",0,0,0,0,1,1,0,0,6,0,0,0,0,1,0,0
"Pfpl",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"Pga5",0,1,2,0,13,0,0,0,3,1,1,30,3,0,0,2
"Pgam1",2,2,17,0,1,2,20,3,39,14,6,7,12,2,2,5
"Pgam2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
"Pgam5",17,8,170,6,10,32,139,22,275,121,67,50,62,13,8,86
"Pgap1",3,1,67,0,10,2,31,1,13,21,0,15,4,3,3,65
"Pgap2",12,5,76,6,6,17,58,6,118,55,24,35,18,15,3,29
"Pgap3",2,0,3,0,2,0,4,0,7,1,2,2,3,0,0,0
"Pgbd1",8,1,37,0,0,1,27,1,28,19,7,2,2,0,0,2
"Pgbd5",5,1,8,1,0,2,4,1,19,4,3,5,2,0,0,0
"Pgc",0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
"Pgd",33,13,235,11,24,60,185,22,353,129,80,77,86,18,12,71
"Pgf",0,0,3,0,0,1,4,0,4,1,0,0,0,0,0,1
"Pggt1b",5,1,27,2,3,13,18,1,46,19,10,7,11,6,3,13
"Pgk2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pglyrp1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
"Pglyrp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pglyrp3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pglyrp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pgm1",4,8,34,15,8,9,30,4,63,21,6,9,16,33,4,34
"Pgm2",14,9,63,11,17,21,96,9,100,59,22,18,37,20,4,43
"Pgm3",26,4,45,5,27,13,52,8,92,37,22,36,31,5,3,22
"Pgm5",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Pgp",19,11,177,18,18,44,109,12,249,102,53,63,74,18,6,105
"Pgpep1",2,0,10,0,4,4,16,0,20,10,3,12,3,4,1,7
"Pgpep1l",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pgr",1,0,10,0,0,5,17,0,20,10,7,0,2,0,0,0
"Pgr15l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pgrmc1",25,19,163,11,37,42,108,12,224,81,51,82,56,13,7,68
"Pgrmc2",26,29,170,21,32,62,136,14,309,111,71,51,69,40,2,66
"Phactr1",4,0,15,4,4,2,8,1,11,5,3,8,1,13,0,1
"Phactr2",1,4,5,0,0,3,3,1,20,7,3,3,10,1,0,1
"Phactr3",0,0,9,0,0,0,8,0,1,2,0,1,0,0,1,0
"Phax",38,15,282,19,23,51,209,18,394,165,86,65,102,26,8,125
"Phb",13,9,149,15,18,45,96,12,196,68,44,44,57,25,7,61
"Phb2",107,77,840,82,112,266,631,88,1395,489,319,367,333,141,31,400
"Phc1",36,11,425,0,3,30,261,20,217,171,39,104,45,2,3,22
"Phc2",26,21,104,11,15,50,65,25,457,85,93,71,66,12,5,52
"Phc3",5,0,13,0,2,1,7,1,13,10,2,0,0,2,1,3
"Phex",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Phf10",27,25,205,8,12,59,134,20,355,108,81,89,104,23,5,52
"Phf11a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phf11b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phf11c;Phf11d;Setdb2;Setdb2-phf11c",4,2,21,0,2,8,16,2,44,11,10,5,7,4,3,16
"Phf12",11,8,127,1,11,30,58,6,173,39,42,34,43,5,5,36
"Phf13",12,4,98,12,27,19,65,9,130,55,32,43,51,46,5,43
"Phf14",30,12,146,3,12,36,90,23,310,99,62,63,65,10,7,58
"Phf19",0,0,9,5,0,0,3,0,4,6,0,2,3,4,5,16
"Phf2",7,2,10,1,1,5,11,1,45,9,9,12,11,6,1,5
"Phf20l1",3,1,39,0,3,8,24,5,91,19,21,16,7,1,1,5
"Phf23",29,24,288,17,39,66,163,21,403,154,86,86,110,40,5,86
"Phf3",23,17,215,23,23,44,124,15,299,124,60,98,82,29,11,130
"Phf5a",61,42,550,32,23,146,414,41,924,347,169,188,182,79,25,268
"Phf6",20,14,188,0,2,61,117,22,294,120,46,37,23,0,0,6
"Phf7",3,0,12,1,2,8,20,2,33,8,8,3,5,3,0,9
"Phf8",6,9,62,2,1,12,32,6,79,28,18,19,7,3,1,12
"Phgdh",9,8,164,20,43,23,140,16,187,93,31,57,43,19,5,77
"Phgr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phka1",0,0,0,1,1,0,1,0,4,2,3,0,3,1,0,2
"Phka2",2,2,20,2,4,9,6,5,39,11,9,3,5,1,0,5
"Phkb",7,2,41,1,5,6,25,3,54,6,14,13,18,1,4,14
"Phkg2",11,6,67,4,6,7,30,8,73,23,13,19,16,5,2,22
"Phlda1",7,16,13,17,21,65,8,2,192,11,26,23,35,14,3,22
"Phlda2",17,177,82,158,45,941,140,25,3195,120,920,82,1180,396,74,317
"Phlda3",0,3,12,4,0,1,9,1,26,12,4,2,3,4,5,22
"Phldb1",9,8,71,5,0,16,38,11,68,19,18,19,16,11,2,28
"Phldb2",15,15,28,8,11,40,16,4,242,25,48,16,32,11,0,8
"Phldb3",0,0,2,0,0,0,3,0,0,1,1,1,0,1,1,4
"Phlpp1",4,4,48,5,14,14,23,2,76,26,11,27,21,13,1,16
"Phlpp2",1,3,19,2,3,5,17,1,40,12,4,5,8,5,2,9
"Phospho1;Zfp652",7,3,34,0,3,13,27,0,40,18,8,4,15,3,1,21
"Phospho2",8,2,48,0,3,13,53,8,101,41,31,18,18,4,3,23
"Phox2a",1,0,14,0,0,0,7,0,2,5,0,7,0,0,0,1
"Phox2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phpt1",18,9,63,5,7,32,70,5,182,65,29,26,50,4,0,33
"Phrf1",13,15,158,4,11,34,66,14,231,57,39,29,54,23,9,52
"Phtf1",14,3,54,4,1,13,41,6,84,32,21,12,19,5,0,15
"Phtf1os",2,0,1,1,0,0,4,0,1,1,0,0,3,0,0,2
"Phtf2",6,2,34,5,5,12,16,0,54,16,13,9,19,11,1,22
"Phxr1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Phxr4",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"Phyh",18,1,42,0,41,9,31,7,35,18,12,22,13,1,1,8
"Phyhd1",0,2,13,0,2,4,11,0,11,4,4,2,1,0,0,2
"Phyhip",0,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0
"Phyhipl",1,1,18,0,0,2,18,1,17,11,5,3,1,0,0,3
"Phykpl",3,2,18,2,1,6,17,3,31,7,12,8,6,9,5,16
"Pi15",0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
"Pi16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Pianp",1,0,37,0,0,1,25,3,9,8,1,3,2,0,1,10
"Pias2",19,13,121,7,27,35,79,10,206,96,52,59,60,12,11,79
"Pias3",3,3,31,0,1,5,17,1,31,13,10,2,7,2,2,5
"Pias4",3,2,31,1,6,4,18,3,44,9,5,13,10,1,3,11
"Pibf1",10,2,31,2,3,16,28,1,65,23,12,17,18,5,3,32
"Pick1",5,0,30,1,2,3,16,2,6,17,4,2,3,0,0,9
"Pid1",2,1,14,1,1,9,15,4,35,22,14,6,6,0,0,7
"Pidd1",1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
"Piezo1",3,2,32,6,1,13,25,3,63,13,18,13,41,5,2,26
"Piezo2",6,3,11,0,1,2,5,1,12,10,6,4,5,0,0,1
"Pif1",2,2,8,0,0,4,7,2,25,6,7,3,4,1,0,9
"Pifo",35,0,3,0,0,0,5,0,5,5,0,5,2,0,0,1
"Piga",9,1,40,1,6,16,34,3,66,34,14,18,12,3,3,21
"Pigc",1,1,11,2,2,11,9,1,29,13,6,4,9,5,1,5
"Pigf",8,7,91,6,15,27,80,11,125,68,32,34,23,7,2,64
"Pigg",0,0,11,0,5,1,5,0,15,7,3,0,2,1,0,1
"Pigk",3,2,13,1,4,6,19,0,42,5,9,12,8,3,2,13
"Pigl",1,1,21,0,3,3,9,3,20,14,5,5,7,0,1,6
"Pigm",9,14,86,5,5,22,66,8,158,45,40,20,38,11,4,39
"Pign",2,1,23,2,6,6,20,3,40,11,6,14,10,2,1,11
"Pigo",5,1,35,9,7,12,22,3,58,19,13,13,7,5,1,19
"Pigp",16,9,74,2,7,28,66,4,121,51,18,29,33,7,2,33
"Pigq",14,6,62,4,8,17,40,12,100,41,31,19,24,7,5,31
"Pigr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pigt",4,2,7,1,1,3,2,0,16,4,4,5,3,2,0,4
"Pigv",2,1,9,0,1,1,8,2,23,8,2,3,5,0,0,8
"Pigw",2,2,2,0,1,4,7,0,12,8,0,1,0,0,0,6
"Pigx",19,20,109,3,9,33,103,13,277,79,52,46,40,6,2,48
"Pigyl",5,3,57,2,14,7,44,2,43,35,10,19,10,2,4,47
"Pigz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pih1d1",19,6,85,3,7,20,61,12,142,57,36,30,37,7,1,30
"Pih1d2",17,1,12,2,2,1,6,0,17,10,3,1,4,0,1,3
"Pih1d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pih1h3b",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pik3ap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pik3c2a",16,16,89,6,18,30,65,7,162,70,27,29,42,14,3,47
"Pik3c2b",2,0,9,0,0,4,1,4,20,13,5,3,0,0,0,1
"Pik3c2g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pik3c3",9,9,63,1,9,9,44,7,78,28,21,22,20,3,2,19
"Pik3ca",13,7,57,1,7,28,44,9,129,44,27,38,47,5,0,24
"Pik3cb",7,0,13,13,4,7,16,3,22,15,7,36,17,33,7,49
"Pik3cg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pik3ip1",1,1,13,0,2,5,10,1,30,6,4,1,1,1,0,2
"Pik3r1",4,3,27,5,5,9,17,2,42,9,7,12,9,5,0,7
"Pik3r2",4,5,45,2,3,16,42,7,92,34,14,13,19,4,1,18
"Pik3r3",2,1,18,0,1,9,23,3,50,22,9,26,7,0,1,5
"Pik3r4",9,3,55,2,5,11,42,5,79,28,21,14,21,4,1,26
"Pik3r5",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2
"Pik3r6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pikfyve",5,9,60,1,26,10,41,5,106,30,10,17,14,1,1,25
"Pilra",0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
"Pilrb1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Pilrb2",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"Pim1",6,2,14,3,3,6,11,6,71,9,6,10,22,5,1,24
"Pim2",15,1,1158,5,5,15,666,50,128,412,10,35,7,3,4,22
"Pim3",10,1,64,20,9,29,46,4,68,42,19,38,51,43,9,52
"Pin1",20,26,344,30,21,86,257,33,546,183,107,110,175,65,25,218
"Pin1rt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinlyp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinx1",3,11,145,9,8,16,86,10,194,78,28,26,35,13,3,36
"Pip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pip4k2a",9,7,42,3,2,23,27,5,141,40,41,13,23,7,0,1
"Pip4k2b",9,7,69,6,5,28,52,6,112,37,24,24,42,8,6,36
"Pip4k2c",12,8,50,9,17,7,21,5,78,24,20,27,20,23,1,40
"Pip5k1a",8,9,73,9,14,20,34,12,138,44,22,35,26,10,2,24
"Pip5k1b",0,0,1,1,3,0,1,0,1,2,1,6,0,0,0,1
"Pip5k1c",6,3,42,19,20,21,25,4,86,24,17,17,39,39,6,44
"Pip5kl1",0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,4
"Pipox",1,0,38,0,0,0,35,2,6,16,1,1,0,0,0,0
"Pir",11,2,57,0,0,12,50,5,73,31,9,16,16,1,0,3
"Pira6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pirt",1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"Pisd",21,4,70,6,13,16,59,6,95,57,26,47,37,10,4,28
"Pisd-ps1",0,1,4,0,1,0,1,0,4,4,2,0,0,1,0,0
"Pisd-ps2",1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"Pithd1",19,16,176,25,13,40,136,20,324,97,67,56,58,39,8,84
"Pitpna",27,18,138,32,24,57,96,10,260,79,49,44,88,68,19,102
"Pitpnb",48,23,262,11,41,83,175,29,511,172,99,105,116,47,16,112
"Pitpnm1",12,1,16,1,0,4,5,0,13,4,0,3,4,1,0,5
"Pitpnm2",1,2,5,0,1,2,3,0,15,3,1,5,6,0,0,1
"Pitpnm2os1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pitpnm3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Pitrm1",36,23,289,21,37,80,232,36,524,169,101,106,119,45,9,126
"Pitx1",0,0,2,1,2,2,2,0,4,0,1,0,15,0,0,0
"Pitx2",1,0,2,0,4,3,0,1,17,2,0,2,14,0,0,0
"Pitx3",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Piwil1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piwil2",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4
"Piwil4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pja1",16,22,72,1,16,52,58,10,248,57,60,53,73,6,2,47
"Pja2",13,3,51,0,6,23,35,2,87,23,16,15,32,3,1,9
"Pkd1",2,2,16,1,1,6,5,2,25,10,6,4,5,0,0,0
"Pkd1l2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkd1l3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkd2",9,6,62,2,0,16,47,5,73,34,22,8,14,2,0,9
"Pkd2l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkd2l2",0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0
"Pkdcc",22,20,32,0,14,20,21,14,176,39,41,134,40,1,0,10
"Pkdrej",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkhd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkhd1l1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Pkia",4,0,13,0,1,3,18,3,16,13,3,2,5,0,0,0
"Pkib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pkig",40,10,76,9,12,25,60,15,182,63,40,30,41,22,1,21
"Pklr",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"Pkmyt1",6,4,51,4,6,12,26,11,75,20,18,29,19,15,2,15
"Pkn1",2,0,16,0,6,2,13,0,14,7,0,10,7,0,1,10
"Pkn3",2,0,3,0,4,2,7,1,10,5,2,6,4,1,0,3
"Pknox1",5,3,51,7,4,9,28,4,58,23,14,15,11,13,4,25
"Pknox2",1,3,3,0,0,3,11,4,44,13,6,3,10,0,0,1
"Pkp1",0,0,1,0,0,0,3,0,6,1,0,0,0,0,0,0
"Pkp2",11,0,61,35,12,24,44,4,39,30,4,27,98,101,4,39
"Pkp3",3,0,5,9,1,1,4,0,3,0,0,4,0,14,1,4
"Pkp4",33,11,120,7,18,40,70,5,206,65,43,65,77,9,9,100
"Pla1a",1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0
"Pla2g10",0,0,6,0,0,0,5,0,0,2,0,0,0,0,0,0
"Pla2g10os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g12a",16,3,158,21,13,16,104,11,93,58,17,42,12,33,8,62
"Pla2g12b",1,0,0,0,37,0,0,0,1,0,0,1,2,0,0,1
"Pla2g15",0,0,16,2,4,2,5,1,18,9,2,4,9,8,0,5
"Pla2g16",4,0,41,0,5,3,52,0,29,25,2,8,4,1,1,15
"Pla2g1b",0,0,1,0,1,0,3,1,2,1,0,0,1,0,0,0
"Pla2g2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g2c",1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"Pla2g2d",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Pla2g2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g2f",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Pla2g3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g4a",0,1,9,0,0,2,4,0,7,5,2,2,1,0,0,0
"Pla2g4c",0,1,5,0,3,1,1,1,11,1,6,4,1,0,1,2
"Pla2g4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g4e",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Pla2g4f",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Pla2g5",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Pla2g6",11,6,40,2,4,4,22,4,52,20,14,18,10,3,0,20
"Pla2g7",0,0,10,0,3,8,8,2,4,4,2,5,6,0,0,0
"Pla2r1",0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0
"Plaa",41,22,296,24,46,86,257,31,583,200,111,110,143,33,17,182
"Plac1",1,1,6,151,14,20,2,1,12,3,4,3,37,297,4,1
"Plac8",3,6,30,234,5,29,42,2,89,16,32,22,101,148,2,25
"Plac8l1",0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
"Plac9b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plag1",3,0,18,0,2,2,7,0,14,6,2,3,3,0,0,0
"Plagl1",1,1,3,0,0,1,7,1,14,2,5,4,1,0,0,4
"Plat",3,0,4,0,2,0,4,0,2,2,1,4,4,1,0,1
"Platr10",0,0,30,0,0,1,25,1,3,16,0,2,0,0,0,0
"Platr14",0,0,3,0,1,0,5,0,2,2,1,1,0,0,0,3
"Platr17",0,0,11,0,0,1,5,1,3,2,0,3,1,1,0,1
"Platr20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Platr21",0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4
"Platr22",0,0,3,0,1,0,0,0,4,1,0,0,0,0,0,0
"Platr25",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"Platr26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Platr4",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
"Platr5",0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1
"Platr7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Platr8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Platr9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plau",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"Plaur",1,0,1,9,0,0,0,0,3,0,2,5,0,18,4,55
"Plbd1",2,0,2,0,18,4,4,1,8,6,1,13,0,0,0,0
"Plbd2",10,9,36,5,10,21,36,6,84,21,8,22,17,10,2,29
"Plcb1",0,0,3,0,0,0,2,0,4,1,1,1,1,0,0,0
"Plcb2",0,0,0,0,0,0,0,0,4,3,2,0,2,0,0,0
"Plcb3",6,1,21,2,5,6,15,2,23,13,3,22,7,10,2,16
"Plcd1",2,2,34,0,1,5,26,2,20,9,5,5,7,8,3,43
"Plcd3",1,1,13,0,2,2,2,1,11,3,1,6,7,5,3,8
"Plce1",3,0,14,0,1,1,12,1,9,4,0,5,3,0,0,1
"Plcg2",2,1,48,0,1,1,43,7,53,36,7,4,2,1,0,12
"Plch1",5,0,39,0,3,1,18,2,10,18,2,5,9,0,0,0
"Plch2",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
"Plcl1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Plcl2",3,2,16,0,0,7,15,0,47,13,8,5,5,0,0,5
"Plcxd1",0,0,23,0,3,1,14,2,7,11,1,5,2,0,0,1
"Plcxd2",0,0,6,1,1,0,6,1,2,1,1,1,2,3,0,4
"Plcxd3",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"Plcz1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Pld1",0,0,1,4,1,2,0,0,3,1,0,1,1,1,0,0
"Pld2",0,1,2,2,0,3,3,0,3,1,0,4,1,0,0,1
"Pld3",8,0,21,7,10,10,23,2,49,14,6,18,13,4,1,16
"Pld4",1,0,4,0,0,0,7,0,1,0,0,0,0,0,0,2
"Pld5",1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0
"Pld6",0,0,10,0,1,1,5,0,7,9,3,2,1,0,1,0
"Pldi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plek",0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0
"Plek2",0,0,6,1,0,1,9,1,7,6,3,5,0,0,0,6
"Plekha2",2,0,20,12,22,23,16,2,24,6,4,8,31,23,3,59
"Plekha3",13,10,45,1,5,20,38,6,98,29,17,10,29,2,5,33
"Plekha4",0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1
"Plekha7",7,1,47,8,9,3,36,1,12,18,3,16,4,10,0,17
"Plekha8",63,5,39,2,3,22,40,6,146,36,39,44,21,6,5,24
"Plekhb1",2,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0
"Plekhb2",4,1,16,3,3,5,16,1,15,13,5,13,2,6,1,22
"Plekhd1",0,0,5,0,0,0,1,0,2,0,0,0,0,1,0,0
"Plekhd1os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plekhf1",0,0,15,0,6,3,9,0,24,16,4,3,3,0,0,5
"Plekhg1",2,0,10,0,0,1,1,1,8,6,0,2,1,0,0,0
"Plekhg2",12,10,52,0,4,19,40,7,144,31,27,18,28,0,1,19
"Plekhg3",20,4,20,0,2,14,21,1,72,21,17,26,27,0,2,25
"Plekhg4",0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0
"Plekhg5",0,0,9,0,7,1,4,1,4,4,0,14,5,0,2,11
"Plekhg6",0,0,2,0,2,0,0,0,4,0,1,0,0,0,0,0
"Plekhh1",7,3,18,1,11,5,14,2,17,15,3,6,14,0,3,10
"Plekhh2",1,1,13,0,0,2,3,0,10,6,1,3,1,0,0,2
"Plekhh3",0,0,10,0,3,6,14,2,19,2,2,23,5,2,2,8
"Plekhj1",9,10,75,6,12,30,70,8,138,56,38,27,51,12,1,36
"Plekhm1",2,0,10,0,1,5,7,2,9,9,2,5,6,5,1,12
"Plekhm2",5,1,21,1,3,4,6,1,22,4,2,1,0,5,0,4
"Plekhm3",2,2,16,1,0,3,7,2,5,7,5,3,2,0,1,5
"Plekhn1",1,0,3,1,0,0,1,0,2,0,0,1,1,0,0,1
"Plekho1",9,8,42,0,1,15,29,4,121,35,28,22,21,0,0,5
"Plekhs1",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"Plet1",1,0,3,203,0,17,3,1,14,9,2,7,14,200,3,54
"Plet1os",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Plg",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Plgrkt",7,1,15,0,9,8,19,2,38,16,7,13,7,1,1,13
"Plin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plin2",9,3,23,19,6,5,21,0,43,16,12,13,29,38,2,31
"Plin3",18,9,160,7,35,16,109,9,124,66,27,40,28,5,6,50
"Plin4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plin5",2,0,3,0,0,0,1,0,7,3,1,2,0,0,0,1
"Plk2",0,3,21,1,1,9,8,1,37,9,6,3,16,4,1,8
"Plk3",5,1,5,18,10,1,5,1,9,5,6,12,3,38,5,36
"Plk4",10,10,107,10,9,39,98,16,223,96,40,33,81,33,9,52
"Plk5",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Pllp",0,0,1,0,1,0,3,1,0,2,0,0,0,0,0,0
"Pln",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plod1",1,3,17,0,5,10,9,0,39,10,10,8,13,1,0,27
"Plod2",8,6,87,0,8,22,48,1,111,56,15,22,43,3,2,63
"Plp1",0,1,7,0,0,1,3,0,3,3,1,0,2,0,0,0
"Plp2",24,9,62,8,13,45,78,8,111,48,30,40,57,10,3,98
"Plpp1",3,4,21,1,0,5,10,1,31,14,15,9,9,16,1,13
"Plpp3",7,2,20,4,7,12,12,3,132,11,22,33,10,6,1,24
"Plpp4",0,0,0,0,0,0,6,1,4,6,0,0,0,0,0,0
"Plpp5",5,3,16,9,9,2,14,1,16,13,7,11,11,12,0,7
"Plpp6",10,2,4,0,1,0,8,1,11,10,0,6,2,0,1,1
"Plpp7",1,1,5,0,0,1,6,1,11,2,3,2,2,0,1,0
"Plppr1",0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1
"Plppr2",1,0,1,0,0,0,1,2,11,4,1,1,0,0,0,0
"Plppr3",1,2,1,0,0,0,1,0,6,1,3,3,0,0,0,0
"Plppr4",0,0,6,0,1,1,0,0,0,2,0,0,0,0,0,0
"Plppr5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Plrg1",49,11,221,10,25,76,183,20,446,134,89,94,99,24,8,90
"Pls1",10,0,22,0,8,1,8,2,4,16,5,6,2,0,0,5
"Pls3",22,4,234,0,10,38,256,18,137,124,24,181,26,0,0,9
"Plscr1",6,2,21,0,8,6,11,4,30,14,2,7,5,3,0,4
"Plscr2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Plscr3",7,6,37,2,7,5,27,5,75,21,23,14,21,2,0,9
"Plscr4",1,1,3,0,0,1,3,1,3,2,0,0,0,0,0,0
"Plscr5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pltp",2,0,5,20,0,0,4,0,4,1,0,1,2,27,0,9
"Plvap",1,0,10,0,0,1,6,0,0,2,1,0,0,1,1,5
"Plxdc1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Plxdc2",6,0,29,2,0,1,12,3,34,8,4,3,0,3,0,4
"Plxna1",13,6,71,3,5,18,65,8,100,56,24,23,20,1,4,26
"Plxna2",28,15,11,1,12,13,4,4,244,17,52,27,16,0,1,3
"Plxna3",3,1,16,0,1,0,9,0,12,6,1,3,5,0,1,4
"Plxna4",0,1,1,0,0,3,0,0,17,1,3,0,4,0,0,0
